step,demand,power_it,power_total,pue,sla_violation,active_hosts,sleep_hosts,off_hosts,dvfs,avg_temp,max_temp,switches,migrations,mean_host_age
15,0.9876924753189087,1423.7293701171875,2027.811059219986,1.4242953062442452,0.0,8,0,0,1.0,61.07083511352539,66.89996337890625,0,0,22.02804946899414
16,0.9948927760124207,1428.56787109375,2036.6642039033954,1.4256684929810655,0.0,8,0,0,1.0,61.242408752441406,66.92997741699219,0,0,23.51531982421875
17,0.9944984912872314,1428.302978515625,2037.2676267313254,1.4263553723374376,0.0,8,0,0,1.0,61.36002731323242,66.95098114013672,0,0,25.006122589111328
18,0.9886385798454285,1424.3651123046875,2031.6404534674596,1.426348087240197,0.0,8,0,0,1.0,61.40544128417969,66.96568298339844,0,0,26.49828338623047
19,0.9943836331367493,1428.225830078125,2038.1215026921918,1.4270302775442067,0.0,8,0,0,1.0,61.473426818847656,66.9759750366211,0,0,27.992488861083984
20,0.988866925239563,1424.5185546875,2032.5656023389024,1.4268438944867174,0.0,8,0,0,1.0,61.48625946044922,66.98318481445312,0,0,29.487075805664062
21,0.9899577498435974,1425.251708984375,2033.82149804449,1.4269910958351195,0.0,8,0,0,1.0,61.50211715698242,66.98822784423828,0,0,30.982139587402344
22,0.9897539019584656,1425.114501953125,2033.6957700205835,1.4270402604375967,0.0,8,0,0,1.0,61.511932373046875,66.99176025390625,0,0,32.47749710083008
23,0.9869265556335449,1423.214599609375,2030.6990685758412,1.4268396833008883,0.0,8,0,0,1.0,61.5009880065918,66.99423217773438,0,0,33.97252655029297
24,0.9850252866744995,1421.93701171875,2028.5796943663454,1.4266311922736459,0.0,8,0,0,1.0,61.481353759765625,66.99596405029297,0,0,35.46696472167969
25,0.982796847820282,1420.439453125,2026.055480211675,1.4263582131250336,0.0,8,0,0,1.0,61.45356750488281,66.99717712402344,0,0,36.960575103759766
26,0.9810370206832886,1419.2568359375,2023.9895253323602,1.4260910880132558,0.0,8,0,0,1.0,61.42302703857422,66.9980239868164,0,0,38.45326614379883
27,0.9851729273796082,1422.0361328125,2028.2734312972145,1.4263163814872268,0.0,8,0,0,1.0,61.427711486816406,66.99861907958984,0,0,39.94609832763672
28,0.9888399243354797,1424.50048828125,2032.263029968244,1.4266495846697096,0.0,8,0,0,1.0,61.4540901184082,66.99903106689453,0,0,41.439720153808594
29,0.9881253838539124,1424.020263671875,2031.648653081348,1.4266992576655382,0.0,8,0,0,1.0,61.46805191040039,66.99932098388672,0,0,42.93376159667969
30,1.0069242715835571,1404.4315185546875,2000.2875985210637,1.4242685186811934,0.006876655751546789,8,0,0,1.0,61.29418182373047,66.99952697753906,0,0,44.422584533691406
31,1.009026288986206,1405.77685546875,2001.4172051979115,1.423709031353022,0.008945543921630618,8,0,0,1.0,61.185089111328125,66.99967193603516,0,0,45.90813446044922
32,1.0121488571166992,1407.775146484375,2003.97427073749,1.4235045104624826,0.012003033972006426,8,0,0,1.0,61.1274528503418,66.99977111816406,0,0,47.391963958740234
33,1.0043835639953613,1402.805419921875,1995.6753889097554,1.422631649812772,0.004364432227389151,8,0,0,1.0,61.0405158996582,66.99983978271484,0,0,48.87317657470703
34,1.0090737342834473,1405.8072509765625,1999.9681269919047,1.4226474686359745,0.008992141976513351,8,0,0,1.0,61.00780487060547,66.99988555908203,0,0,50.35341262817383
35,0.9948027729988098,1428.5074462890625,2036.1888759243616,1.4253960532119851,0.0,8,0,0,1.0,61.19771957397461,66.99991607666016,0,0,51.8393440246582
36,1.0013679265975952,1400.87548828125,1993.0002379162338,1.4226819261156953,0.0013660579306180665,8,0,0,1.0,61.07160949707031,66.99993896484375,0,0,53.32149124145508
37,0.9945975542068481,1428.3695068359375,2036.3499740676555,1.4256464901568013,0.0,8,0,0,1.0,61.241092681884766,66.99995422363281,0,0,54.80872344970703
38,0.995725691318512,1429.127685546875,2038.5861167304852,1.4264548488894417,0.0,8,0,0,1.0,61.36683654785156,66.99996948242188,0,0,56.29972839355469
39,0.9973767399787903,1430.2371826171875,2041.1262029121478,1.4271242754136038,0.0,8,0,0,1.0,61.46525955200195,66.9999771118164,0,0,57.79368591308594
40,1.0016196966171265,1401.03662109375,1994.832452804369,1.4238260604830295,0.001617077442263599,8,0,0,1.0,61.26040267944336,66.99998474121094,0,0,59.281497955322266
41,1.0092015266418457,1405.8890380859375,2001.3974410931298,1.42358136871026,0.009117630521689868,8,0,0,1.0,61.16249084472656,66.99999237060547,0,0,60.76637268066406
42,1.0014694929122925,1400.9404296875,1992.8968889402986,1.422542205727365,0.0014673366714538323,8,0,0,1.0,61.04755783081055,66.99999237060547,0,0,62.247802734375
43,0.9993692636489868,1431.576171875,2041.361565725647,1.4259538582931173,0.0,8,0,0,1.0,61.25431823730469,66.99999237060547,0,0,63.73542785644531
44,1.0049628019332886,1403.17626953125,1997.0166597072919,1.423211540182633,0.004938294157496603,8,0,0,1.0,61.1328010559082,66.99999237060547,0,0,65.21940612792969
45,1.001547932624817,1400.99072265625,1992.8026806638632,1.4224238950601684,0.001545540232667781,8,0,0,1.0,61.02724838256836,66.99999237060547,0,0,66.70022583007812
46,1.0017915964126587,1401.1466064453125,1992.4309693984037,1.422000353305762,0.001788392335366223,8,0,0,1.0,60.9548225402832,66.99999237060547,0,0,68.17887878417969
47,1.000136375427246,1400.0872802734375,1990.3106078653225,1.4215618096870462,0.0001363568315249366,8,0,0,1.0,60.894195556640625,66.99999237060547,0,0,69.65570068359375
48,0.9956837892532349,1429.099609375,2036.458793237578,1.424994297023284,0.0,8,0,0,1.0,61.12374496459961,66.99999237060547,0,0,71.13941192626953
49,1.0006954669952393,1400.445068359375,1991.8763422473282,1.4223166529343536,0.0006949836570435534,8,0,0,1.0,61.01579284667969,66.99999237060547,0,0,72.61988830566406
50,1.007886290550232,1405.047119140625,1998.6052869586472,1.422447161900921,0.007824583610445378,8,0,0,1.0,60.98337173461914,66.99999237060547,0,0,74.09938049316406
51,1.0060672760009766,1403.8831787109375,1996.5510409303959,1.4221632335274885,0.006030686163547052,8,0,0,1.0,60.94976043701172,66.99999237060547,0,0,75.57787322998047
52,1.0034070014953613,1402.180419921875,1993.6286251546633,1.4218060649183375,0.003395433249203891,8,0,0,1.0,60.910274505615234,66.99999237060547,0,0,77.05517578125
53,0.9942649006843567,1428.14599609375,2035.0229425426153,1.4249404109305273,0.0,8,0,0,1.0,61.126060485839844,66.99999237060547,0,0,78.5389633178711
54,0.994430422782898,1428.25732421875,2036.4962281078429,1.4258608680489677,0.0,8,0,0,1.0,61.27815246582031,66.99999237060547,0,0,80.02730560302734
55,0.9903126358985901,1425.489990234375,2032.9588061954673,1.426147373971538,0.0,8,0,0,1.0,61.358673095703125,66.99999237060547,0,0,81.51806640625
56,0.9888847470283508,1424.530517578125,2031.898258275745,1.4263634462041705,0.0,8,0,0,1.0,61.406044006347656,66.99999237060547,0,0,83.01025390625
57,0.9901073575019836,1425.35205078125,2033.5027101696803,1.426666983118379,0.0,8,0,0,1.0,61.44690704345703,66.99999237060547,0,0,84.50365447998047
58,0.9852424263954163,1422.0830078125,2028.4913714973127,1.426422621150373,0.0,8,0,0,1.0,61.44486618041992,66.99999237060547,0,0,85.99699401855469
59,0.9741074442863464,1414.6002197265625,2016.4596452998649,1.4254625562617542,0.0,8,0,0,1.0,61.37328338623047,66.99999237060547,0,0,87.48819732666016
60,0.9757542610168457,1415.706787109375,2017.8105071993962,1.425302559521814,0.0,8,0,0,1.0,61.33354949951172,66.99999237060547,0,0,88.97820281982422
61,0.9710178971290588,1412.52392578125,2012.4668837337886,1.424731182957285,0.0,8,0,0,1.0,61.27589416503906,66.99999237060547,0,0,90.46647644042969
62,0.9762173295021057,1416.01806640625,2017.730988557157,1.4249330827240152,0.0,8,0,0,1.0,61.26829528808594,66.99999237060547,0,0,91.95452880859375
63,0.9926044344902039,1427.0302734375,2035.376157086635,1.4263020168336875,0.0,8,0,0,1.0,61.3662109375,66.99999237060547,0,0,93.44551849365234
64,0.998181939125061,1430.7783203125,2041.993316888373,1.4271905632749426,0.0,8,0,0,1.0,61.46989440917969,66.99999237060547,0,0,94.93961334228516
65,1.0012753009796143,1400.816162109375,1994.5066687470726,1.4238175734235585,0.0012736766585239303,8,0,0,1.0,61.26158142089844,66.99999237060547,0,0,96.42745971679688
66,1.0088342428207397,1405.65380859375,2001.027606690565,1.4235564933960811,0.008756882395306944,8,0,0,1.0,61.16111373901367,66.99999237060547,0,0,97.91229248046875
67,1.009338140487671,1405.9764404296875,2000.9511821030144,1.4231754704876092,0.00925174638021614,8,0,0,1.0,61.09381103515625,66.99999237060547,0,0,99.39511108398438
68,1.001941204071045,1401.2423095703125,1992.9757863729503,1.4222920423977858,0.0019374430986144736,8,0,0,1.0,61.00231170654297,66.99999237060547,0,0,100.87518310546875
69,0.993057906627655,1427.3349609375,2034.271632956121,1.425223713163989,0.0,8,0,0,1.0,61.182884216308594,66.99999237060547,0,0,102.36066436767578
70,0.9990602731704712,1431.3685302734375,2041.8411588771828,1.4264957735846864,0.0,8,0,0,1.0,61.34709930419922,66.99999237060547,0,0,103.85108184814453
71,0.999783456325531,1431.8544921875,2043.6105791062225,1.4272473846026903,0.0,8,0,0,1.0,61.46660614013672,66.99999237060547,0,0,105.34507751464844
72,1.0007352828979492,1400.470703125,1993.9340284103582,1.4237599001257994,0.0007347426542411614,8,0,0,1.0,61.25603485107422,66.99999237060547,0,0,106.83275604248047
73,0.992031991481781,1426.6455078125,2034.6840691870543,1.4262015742837688,0.0,8,0,0,1.0,61.354026794433594,66.99999237060547,0,0,108.32337951660156
74,0.9940661191940308,1428.012451171875,2037.4698811609233,1.4267871960702492,0.0,8,0,0,1.0,61.43544006347656,66.99999237060547,0,0,109.81644439697266
75,0.9983413815498352,1430.885498046875,2042.5818539139693,1.4274949719611005,0.0,8,0,0,1.0,61.51935958862305,66.99999237060547,0,0,111.31201934814453
76,0.9895383715629578,1424.9697265625,2033.5661014502327,1.4270942487710734,0.0,8,0,0,1.0,61.52264404296875,66.99999237060547,0,0,112.80770874023438
77,0.9849916696548462,1421.9144287109375,2028.6727002847047,1.4267192591356113,0.0,8,0,0,1.0,61.496299743652344,66.99999237060547,0,0,114.3025894165039
78,0.9922314882278442,1426.779541015625,2036.3393576331757,1.4272277524975214,0.0,8,0,0,1.0,61.523468017578125,66.99999237060547,0,0,115.79829406738281
79,0.9999995231628418,1431.999755859375,2044.905126834469,1.4280066169475538,0.0,8,0,0,1.0,61.59142303466797,66.99999237060547,0,0,117.29603576660156
80,1.0025523900985718,1401.633544921875,1996.5311735951866,1.424431643227025,0.00254589198906685,8,0,0,1.0,61.35430908203125,66.99999237060547,0,0,118.78666687011719
81,0.9988173842430115,1431.205322265625,2042.6090463766664,1.4271949765692442,0.0,8,0,0,1.0,61.46556854248047,66.99999237060547,0,0,120.28063201904297
82,0.9971855878829956,1430.108642578125,2041.5123638286605,1.427522569298182,0.0,8,0,0,1.0,61.533164978027344,66.99999237060547,0,0,121.77662658691406
83,0.9938051104545593,1427.8369140625,2038.2617838845495,1.4275172211966847,0.0,8,0,0,1.0,61.55918884277344,66.99999237060547,0,0,123.27340698242188
84,0.9944892525672913,1428.296875,2039.1580577296613,1.427685023626241,0.0,8,0,0,1.0,61.58171081542969,66.99999237060547,0,0,124.77085876464844
85,0.9951938986778259,1428.770263671875,2040.05522763681,1.4278399260591834,0.0,8,0,0,1.0,61.6019172668457,66.99999237060547,0,0,126.26890563964844
86,0.9971259832382202,1430.068603515625,2042.2668724730281,1.4280901401879593,0.0,8,0,0,1.0,61.62823486328125,66.99999237060547,0,0,127.76776123046875
87,0.9927182197570801,1427.106689453125,2037.6564922037958,1.427823516814035,0.0,8,0,0,1.0,61.61888885498047,66.99999237060547,0,0,129.26632690429688
88,1.0070075988769531,1404.48486328125,2001.2628444094698,1.4249088023163081,0.006958834158518984,8,0,0,1.0,61.4002685546875,66.99999237060547,0,0,130.75833129882812
89,0.9875945448875427,1423.66357421875,2030.753332938834,1.4264278230573053,0.0,8,0,0,1.0,61.427032470703125,66.99999237060547,0,0,132.2511444091797
90,0.9858906269073486,1422.5185546875,2029.07271730295,1.4263945525467667,0.0,8,0,0,1.0,61.435035705566406,66.99999237060547,0,0,133.74420166015625
91,0.9904081225395203,1425.55419921875,2034.0013711981007,1.4268144784062224,0.0,8,0,0,1.0,61.46909713745117,66.99999237060547,0,0,135.23828125
92,1.0000834465026855,1400.0533447265625,1993.2803846745228,1.423717454897278,8.343953994775255e-05,8,0,0,1.0,61.253868103027344,66.99999237060547,0,0,136.72589111328125
93,1.0030524730682373,1401.9534912109375,1995.056220575298,1.4230544972301955,0.0030431838315498035,8,0,0,1.0,61.12101745605469,66.99999237060547,0,0,138.2095184326172
94,1.0078998804092407,1405.055908203125,1999.240326687597,1.4228902316380796,0.007837961451124599,8,0,0,1.0,61.05711364746094,66.99999237060547,0,0,139.69122314453125
95,1.0094653367996216,1406.057861328125,2000.467385358117,1.4227489781028846,0.009376584271462159,8,0,0,1.0,61.02177047729492,66.99999237060547,0,0,141.171875
96,0.9955236911773682,1428.991943359375,2037.0514471931153,1.4255163975272465,0.0,8,0,0,1.0,61.2120361328125,66.99999237060547,0,0,142.6582489013672
97,0.9809545874595642,1419.201416015625,2022.4608620352349,1.4250696477694103,0.0,8,0,0,1.0,61.253440856933594,66.99999237060547,0,0,144.14585876464844
98,1.000531554222107,1400.3402099609375,1992.4713764132682,1.4228480780887154,0.0005312718223266894,8,0,0,1.0,61.10559844970703,66.99999237060547,0,0,145.62901306152344
99,0.9985277056694031,1431.010498046875,2040.800670019796,1.4261255754623725,0.0,8,0,0,1.0,61.289642333984375,66.99999237060547,0,0,147.11770629882812
100,0.986374020576477,1422.84326171875,2028.7736139290448,1.4258588198100963,0.0,8,0,0,1.0,61.34190368652344,66.99999237060547,0,0,148.60797119140625
101,0.9858981370925903,1422.523681640625,2028.57232400356,1.4260376471651894,0.0,8,0,0,1.0,61.375492095947266,66.99999237060547,0,0,150.0992431640625
102,0.9867838621139526,1423.118896484375,2029.7296484858355,1.4262544426189627,0.0,8,0,0,1.0,61.40458297729492,66.99999237060547,0,0,151.59136962890625
103,0.981307327747345,1419.4384765625,2023.9893683831579,1.425908485505281,0.0,8,0,0,1.0,61.390445709228516,66.99999237060547,0,0,153.0830841064453
104,0.9704323410987854,1412.1304931640625,2012.1732079813876,1.4249201598025485,0.0,8,0,0,1.0,61.312034606933594,66.99999237060547,0,0,154.5724334716797
105,0.9768589735031128,1416.44921875,2018.6380133143887,1.4251396990396967,0.0,8,0,0,1.0,61.297637939453125,66.99999237060547,0,0,156.06137084960938
106,0.9743388891220093,1414.7557373046875,2015.8344118440293,1.4248639243439174,0.0,8,0,0,1.0,61.27167510986328,66.99999237060547,0,0,157.54953002929688
107,0.9966135621070862,1429.7242431640625,2039.7293413347313,1.4266592673987903,0.0,8,0,0,1.0,61.393836975097656,66.99999237060547,0,0,159.04135131835938
108,1.0000085830688477,1400.0054931640625,1992.7612147332086,1.4233952827067107,8.582995179217708e-06,8,0,0,1.0,61.20073699951172,66.99999237060547,0,0,160.52735900878906
109,1.0003007650375366,1400.1923828125,1991.9248726597111,1.4226079909523763,0.00030067460512772355,8,0,0,1.0,61.06732177734375,66.99999237060547,0,0,162.00938415527344
110,0.9996470212936401,1431.7626953125,2041.7803869892377,1.4260606130288886,0.0,8,0,0,1.0,61.2698974609375,66.99999237060547,0,0,163.49746704101562
111,1.008180856704712,1405.23583984375,2000.4070548096634,1.4235383115705982,0.00811447336091209,8,0,0,1.0,61.16300964355469,66.99999237060547,0,0,164.98236083984375
112,1.0147625207901,1409.447998046875,2006.5243045604477,1.423624218375537,0.014547759192570408,8,0,0,1.0,61.127685546875,66.99999237060547,0,0,166.46620178222656
113,1.0150415897369385,1409.6265869140625,2006.6013628360547,1.4234985218524305,0.01481869303585551,8,0,0,1.0,61.10462951660156,66.99999237060547,0,0,167.9493408203125
114,1.0211225748062134,1413.5184326171875,2012.703373690285,1.4238960930730007,0.02068564081077336,8,0,0,1.0,61.124977111816406,66.99999237060547,0,0,169.43309020996094
115,1.0228928327560425,1414.6514892578125,2014.6413033091317,1.4241255309928667,0.022380480166588838,8,0,0,1.0,61.14984130859375,66.99999237060547,0,0,170.91757202148438
116,0.9905370473861694,1425.640869140625,2032.4331125164754,1.4256276994511417,0.0,8,0,0,1.0,61.2702751159668,66.99999237060547,0,0,172.40570068359375
117,0.9771713614463806,1416.6590576171875,2018.7263651906335,1.4249909703652477,0.0,8,0,0,1.0,61.27037048339844,66.99999237060547,0,0,173.89381408691406
118,0.9789345264434814,1417.843994140625,2020.6290650614744,1.42514202790428,0.0,8,0,0,1.0,61.28154754638672,66.99999237060547,0,0,175.38226318359375
119,0.9787189364433289,1417.69921875,2020.4631759998572,1.4251705504791914,0.0,8,0,0,1.0,61.28801345825195,66.99999237060547,0,0,176.8708953857422
120,0.9735683798789978,1414.238037109375,2014.9465534778392,1.4247577144766093,0.0,8,0,0,1.0,61.26008605957031,66.99999237060547,0,0,178.35870361328125
121,0.9724001288414001,1413.452880859375,2013.5211626951382,1.4245407045128546,0.0,8,0,0,1.0,61.233184814453125,66.99999237060547,0,0,179.84568786621094
122,0.9712905883789062,1412.707275390625,2012.165514147352,1.424332945118423,0.0,8,0,0,1.0,61.207359313964844,66.99999237060547,0,0,181.3319091796875
123,0.9661993384361267,1409.285888671875,2006.5269952357862,1.423789886328002,0.0,8,0,0,1.0,61.15720748901367,66.99999237060547,0,0,182.81661987304688
124,0.9591977596282959,1404.580810546875,1998.693080578706,1.422981907178778,0.0,8,0,0,1.0,61.07798767089844,66.99999237060547,0,0,184.29896545410156
125,0.956291139125824,1402.627685546875,1995.0995172159198,1.4224013526711787,0.0,8,0,0,1.0,61.00422668457031,66.99999237060547,0,0,185.7790985107422
126,0.9549674987792969,1401.7381591796875,1993.2417994183277,1.4219786957820957,0.0,8,0,0,1.0,60.944252014160156,66.99999237060547,0,0,187.25741577148438
127,0.955249011516571,1401.92724609375,1993.191201960505,1.421750813042702,0.0,8,0,0,1.0,60.90404510498047,66.99999237060547,0,0,188.73452758789062
128,0.958636462688446,1404.20361328125,1996.5961012030075,1.4218707901893899,0.0,8,0,0,1.0,60.89724349975586,66.99999237060547,0,0,190.21145629882812
129,0.9553781747817993,1402.01416015625,1993.0534197905333,1.4215644010103392,0.0,8,0,0,1.0,60.87195587158203,66.99999237060547,0,0,191.68760681152344
130,0.9450814723968506,1428.520751953125,2035.395197126357,1.4248271817847178,0.0,8,0,0,1.0,61.10274887084961,66.99999237060547,0,0,193.17068481445312
131,0.9412805438041687,1425.832275390625,2032.4586284987934,1.4254542161643629,0.0,8,0,0,1.0,61.239097595214844,66.99999237060547,0,0,194.65786743164062
132,0.9331583976745605,1420.086669921875,2024.043683555088,1.4252958825861235,0.0,8,0,0,1.0,61.28068161010742,66.99999237060547,0,0,196.14627075195312
133,0.9283429980278015,1416.6806640625,2018.8229501151407,1.4250374140957964,0.0,8,0,0,1.0,61.27785873413086,66.99999237060547,0,0,197.63461303710938
134,0.9291272163391113,1417.2352294921875,2019.6963614316032,1.4250960739631662,0.0,8,0,0,1.0,61.28108215332031,66.99999237060547,0,0,199.123046875
135,0.9308239817619324,1418.435546875,2021.6426217970068,1.4252622378584288,0.0,8,0,0,1.0,61.294593811035156,66.99999237060547,0,0,200.61187744140625
136,0.9362843036651611,1422.2978515625,2027.9268162351846,1.425810222526425,0.0,8,0,0,1.0,61.34025573730469,66.99999237060547,0,0,202.10211181640625
137,0.9389610886573792,1424.19140625,2031.2429052433147,1.4262429167380848,0.0,8,0,0,1.0,61.38996887207031,66.99999237060547,0,0,203.59381103515625
138,0.9381685853004456,1423.630859375,2030.6391611859258,1.426380404592672,0.0,8,0,0,1.0,61.419517517089844,66.99999237060547,0,0,205.08639526367188
139,0.9410058259963989,1425.6376953125,2034.0427562560662,1.4267599425464152,0.0,8,0,0,1.0,61.45901870727539,66.99999237060547,0,0,206.5801544189453
140,0.9340218305587769,1420.697509765625,2026.3369326504856,1.4262972369007487,0.0,8,0,0,1.0,61.44035339355469,66.99999237060547,0,0,208.07337951660156
141,0.9320887923240662,1419.3302001953125,2024.0286284803503,1.4260449247129567,0.0,8,0,0,1.0,61.414466857910156,66.99999237060547,0,0,209.5657958984375
142,0.930728554725647,1418.367919921875,2022.3286434495471,1.425813863275291,0.0,8,0,0,1.0,61.3873291015625,66.99999237060547,0,0,211.05740356445312
143,0.9298454523086548,1417.743408203125,2021.1639764183765,1.4256204364794318,0.0,8,0,0,1.0,61.36247253417969,66.99999237060547,0,0,212.54830932617188
144,0.926830530166626,1415.610595703125,2017.5918205469982,1.4252449272922212,0.0,8,0,0,1.0,61.32508087158203,66.99999237060547,0,0,214.03805541992188
145,0.9252877235412598,1414.519287109375,2015.6180770921662,1.4249491650348296,0.0,8,0,0,1.0,61.288673400878906,66.99999237060547,0,0,215.5267333984375
146,0.9125985503196716,1405.54345703125,2001.0106974964478,1.4236562288318906,0.0,8,0,0,1.0,61.179039001464844,66.99999237060547,0,0,217.0120849609375
147,0.9121696352958679,1405.2401123046875,1999.8777145253632,1.4231572932012526,0.0,8,0,0,1.0,61.099456787109375,66.99999237060547,0,0,218.49508666992188
148,0.9121438264846802,1405.2216796875,1999.3784594416059,1.4228206754440604,0.0,8,0,0,1.0,61.0435676574707,66.99999237060547,0,0,219.9763946533203
149,0.910754919052124,1404.2392578125,1997.4759703314623,1.4224612787446895,0.0,8,0,0,1.0,60.9952392578125,66.99999237060547,0,0,221.45623779296875
150,0.9084541201591492,1402.61181640625,1994.586628786492,1.4220517790139473,0.0,8,0,0,1.0,60.94615173339844,66.99999237060547,0,0,222.93463134765625
151,0.9079736471176147,1402.27197265625,1993.7537769888015,1.4218024861554772,0.0,8,0,0,1.0,60.90860366821289,66.99999237060547,0,0,224.41188049316406
152,0.9076579809188843,1402.048583984375,1993.1753381840053,1.4216164553440453,0.0,8,0,0,1.0,60.880226135253906,66.99999237060547,0,0,225.8883056640625
153,0.9109522104263306,1404.37890625,1996.736037639767,1.421792956839184,0.0,8,0,0,1.0,60.88220977783203,66.99999237060547,0,0,227.36474609375
154,0.9136660695075989,1406.298583984375,1999.8197976820877,1.4220449486737925,0.0,8,0,0,1.0,60.90159606933594,66.99999237060547,0,0,228.84181213378906
155,0.9132640957832336,1406.01416015625,1999.4790499225016,1.4220902652220089,0.0,8,0,0,1.0,60.912498474121094,66.99999237060547,0,0,230.3191680908203
156,0.9156211018562317,1407.681396484375,2002.212423250968,1.4223477189166591,0.0,8,0,0,1.0,60.935760498046875,66.99999237060547,0,0,231.7972412109375
157,0.9151536226272583,1407.350830078125,2001.8206490266534,1.4224034307888447,0.0,8,0,0,1.0,60.948944091796875,66.99999237060547,0,0,233.2757110595703
158,0.9165490865707397,1408.337890625,2003.4791761500499,1.4225841607236278,0.0,8,0,0,1.0,60.967430114746094,66.99999237060547,0,0,234.75473022460938
159,0.9222055673599243,1412.339111328125,2009.998652391481,1.423169999520394,0.0,8,0,0,1.0,61.017879486083984,66.99999237060547,0,0,236.23526000976562
160,0.9226807355880737,1412.67529296875,2010.8367328306072,1.4234245780605503,0.0,8,0,0,1.0,61.05634307861328,66.99999237060547,0,0,237.7169647216797
161,0.927508533000946,1416.0902099609375,2016.5410015759269,1.4240201559133387,0.0,8,0,0,1.0,61.11528778076172,66.99999237060547,0,0,239.20042419433594
162,0.9279133081436157,1416.37646484375,2017.3508353855066,1.424304120732516,0.0,8,0,0,1.0,61.15923309326172,66.99999237060547,0,0,240.68519592285156
163,0.9226546883583069,1412.65673828125,2011.645715480657,1.4240159417129064,0.0,8,0,0,1.0,61.155120849609375,66.99999237060547,0,0,242.16986083984375
164,0.9223088622093201,1412.412109375,2011.2290223138777,1.4239675580265716,0.0,8,0,0,1.0,61.14994430541992,66.99999237060547,0,0,243.65435791015625
165,0.9228641986846924,1412.804931640625,2011.8282075455418,1.4239957424336698,0.0,8,0,0,1.0,61.15000534057617,66.99999237060547,0,0,245.1388702392578
166,0.9246678352355957,1414.080810546875,2013.8746704778052,1.424158121273825,0.0,8,0,0,1.0,61.162010192871094,66.99999237060547,0,0,246.62371826171875
167,0.9227477312088013,1412.72265625,2011.7678928918017,1.4240359804463931,0.0,8,0,0,1.0,61.157684326171875,66.99999237060547,0,0,248.1084442138672
168,0.9214479327201843,1411.80322265625,2010.2680013857328,1.4239009864303156,0.0,8,0,0,1.0,61.146034240722656,66.99999237060547,0,0,249.59283447265625
169,0.9194625616073608,1410.398681640625,2007.9474261807143,1.423673640877911,0.0,8,0,0,1.0,61.12471008300781,66.99999237060547,0,0,251.07656860351562
170,0.91619473695755,1408.0872802734375,2004.1173169209367,1.4232905481056228,0.0,8,0,0,1.0,61.08811569213867,66.99999237060547,0,0,252.5592041015625
171,0.9162938594818115,1408.1573486328125,2004.0131372494213,1.4231457437587698,0.0,8,0,0,1.0,61.06315612792969,66.99999237060547,0,0,254.04110717773438
172,0.9174413084983826,1408.9691162109375,2005.1659344190846,1.4231439932561945,0.0,8,0,0,1.0,61.05329513549805,66.99999237060547,0,0,255.522705078125
